CarID,Name,arrival,departure,location,TimeSpent
10,Ada Campo-Corrente,2014-01-15 06:41:59,2014-01-15 06:51:01,Coffee Shack,00:09:02
10,Ada Campo-Corrente,2014-01-15 06:51:01,2014-01-15 07:16:01,Coffee Shack,00:25:00
10,Ada Campo-Corrente,2014-01-15 07:29:19,2014-01-15 11:57:01,Gastech,04:27:42
10,Ada Campo-Corrente,2014-01-15 12:06:27,2014-01-15 13:17:01,Albert's Fine Clothing,01:10:34
10,Ada Campo-Corrente,2014-01-15 13:26:27,2014-01-15 18:21:01,Gastech,04:54:34
10,Ada Campo-Corrente,2014-01-15 18:28:57,2014-01-15 18:34:01,Spetson Park,00:05:04
10,Ada Campo-Corrente,2014-01-15 18:34:01,2014-01-15 19:36:01,Spetson Park,01:02:00
10,Ada Campo-Corrente,2014-01-15 19:41:09,2014-01-15 20:13:01,Ouzeri Elian,00:31:52
10,Ada Campo-Corrente,2014-01-15 20:18:09,2014-01-16 07:10:01,Spetson Park,10:51:52
10,Ada Campo-Corrente,2014-01-16 07:11:44,2014-01-16 07:32:01,Coffee Shack,00:20:17
10,Ada Campo-Corrente,2014-01-16 07:45:19,2014-01-16 12:04:01,Gastech,04:18:42
10,Ada Campo-Corrente,2014-01-16 12:13:27,2014-01-16 13:24:47,Albert's Fine Clothing,01:11:20
10,Ada Campo-Corrente,2014-01-16 13:34:13,2014-01-16 18:12:01,Gastech,04:37:48
10,Ada Campo-Corrente,2014-01-16 18:19:59,2014-01-16 19:32:01,Spetson Park,01:12:02
10,Ada Campo-Corrente,2014-01-16 19:33:45,2014-01-16 21:04:01,Albert's Fine Clothing,01:30:16
10,Ada Campo-Corrente,2014-01-16 21:05:45,2014-01-17 07:03:01,Spetson Park,09:57:16
10,Ada Campo-Corrente,2014-01-17 07:04:44,2014-01-17 07:31:01,Coffee Shack,00:26:17
10,Ada Campo-Corrente,2014-01-17 07:44:19,2014-01-17 12:12:01,Gastech,04:27:42
10,Ada Campo-Corrente,2014-01-17 12:20:17,2014-01-17 13:17:01,Roberts and Sons,00:56:44
10,Ada Campo-Corrente,2014-01-17 13:25:17,2014-01-17 18:11:01,Gastech,04:45:44
10,Ada Campo-Corrente,2014-01-17 18:18:59,2014-01-17 19:43:01,Spetson Park,01:24:02
10,Ada Campo-Corrente,2014-01-17 19:44:45,2014-01-17 20:34:01,Albert's Fine Clothing,00:49:16
10,Ada Campo-Corrente,2014-01-17 20:35:44,2014-01-17 20:44:01,Spetson Park,00:08:17
10,Ada Campo-Corrente,2014-01-17 20:44:01,2014-01-18 12:23:01,Spetson Park,15:39:00
10,Ada Campo-Corrente,2014-01-18 12:27:33,2014-01-18 13:29:01,Roberts and Sons,01:01:28
10,Ada Campo-Corrente,2014-01-18 13:29:31,2014-01-18 15:52:01,Kronos Mart,02:22:30
10,Ada Campo-Corrente,2014-01-18 15:56:59,2014-01-18 18:20:01,Spetson Park,02:23:02
10,Ada Campo-Corrente,2014-01-18 18:21:45,2014-01-18 19:47:01,Albert's Fine Clothing,01:25:16
10,Ada Campo-Corrente,2014-01-18 19:48:45,2014-01-19 12:35:01,Spetson Park,16:46:16
10,Ada Campo-Corrente,2014-01-19 12:39:39,2014-01-19 16:02:01,Desafio Golf Course,03:22:22
10,Ada Campo-Corrente,2014-01-19 16:06:38,2014-01-19 16:38:01,Spetson Park,00:31:23
10,Ada Campo-Corrente,2014-01-19 16:38:01,2014-01-19 18:20:01,Spetson Park,01:42:00
10,Ada Campo-Corrente,2014-01-19 18:21:45,2014-01-19 19:46:01,Albert's Fine Clothing,01:24:16
11,Axel Calzas,2014-01-06 07:05:32,2014-01-06 07:50:01,Bean There Done That,00:44:29
11,Axel Calzas,2014-01-06 08:10:11,2014-01-06 12:12:01,Gastech,04:01:50
11,Axel Calzas,2014-01-06 12:20:26,2014-01-06 13:55:01,Roberts and Sons,01:34:35
11,Axel Calzas,2014-01-06 14:03:26,2014-01-06 17:15:01,Gastech,03:11:35
11,Axel Calzas,2014-01-06 17:25:27,2014-01-06 18:31:01,White Building,01:05:34
11,Axel Calzas,2014-01-06 18:32:44,2014-01-06 20:29:01,Albert's Fine Clothing,01:56:17
11,Axel Calzas,2014-01-06 20:30:44,2014-01-07 07:36:01,White Building,11:05:17
11,Axel Calzas,2014-01-07 07:39:32,2014-01-07 07:59:01,Bean There Done That,00:19:29
11,Axel Calzas,2014-01-07 08:19:11,2014-01-07 12:04:01,Gastech,03:44:50
11,Axel Calzas,2014-01-07 12:06:05,2014-01-07 13:59:01,Ouzeri Elian,01:52:56
11,Axel Calzas,2014-01-07 14:01:05,2014-01-07 17:25:01,Gastech,03:23:56
11,Axel Calzas,2014-01-07 17:35:27,2014-01-07 19:13:01,White Building,01:37:34
11,Axel Calzas,2014-01-07 19:14:44,2014-01-07 20:35:01,Albert's Fine Clothing,01:20:17
11,Axel Calzas,2014-01-07 20:36:42,2014-01-07 20:41:34,White Building,00:04:52
11,Axel Calzas,2014-01-07 20:41:34,2014-01-08 07:35:01,White Building,10:53:27
11,Axel Calzas,2014-01-08 07:38:32,2014-01-08 07:49:01,Bean There Done That,00:10:29
11,Axel Calzas,2014-01-08 08:09:11,2014-01-08 12:26:01,Gastech,04:16:50
11,Axel Calzas,2014-01-08 12:35:27,2014-01-08 13:33:01,Albert's Fine Clothing,00:57:34
11,Axel Calzas,2014-01-08 13:42:27,2014-01-08 17:11:01,Gastech,03:28:34
11,Axel Calzas,2014-01-08 17:21:27,2014-01-08 18:22:01,White Building,01:00:34
11,Axel Calzas,2014-01-08 18:23:44,2014-01-08 20:16:01,Albert's Fine Clothing,01:52:17
11,Axel Calzas,2014-01-08 20:17:44,2014-01-09 07:22:01,White Building,11:04:17
11,Axel Calzas,2014-01-09 07:25:32,2014-01-09 08:08:01,Bean There Done That,00:42:29
11,Axel Calzas,2014-01-09 08:28:11,2014-01-09 12:10:01,Gastech,03:41:50
11,Axel Calzas,2014-01-09 12:19:27,2014-01-09 13:40:01,Albert's Fine Clothing,01:20:34
11,Axel Calzas,2014-01-09 13:49:27,2014-01-09 17:26:01,Gastech,03:36:34
11,Axel Calzas,2014-01-09 17:36:27,2014-01-09 19:06:01,White Building,01:29:34
11,Axel Calzas,2014-01-09 19:19:01,2014-01-09 20:28:01,Brew've Been Served,01:09:00
11,Axel Calzas,2014-01-09 20:41:01,2014-01-10 07:06:01,White Building,10:25:00
11,Axel Calzas,2014-01-10 07:09:32,2014-01-10 07:51:01,Bean There Done That,00:41:29
11,Axel Calzas,2014-01-10 08:11:11,2014-01-10 12:17:01,Gastech,04:05:50
11,Axel Calzas,2014-01-10 12:20:42,2014-01-10 13:59:01,Brew've Been Served,01:38:19
11,Axel Calzas,2014-01-10 14:02:42,2014-01-10 17:32:01,Gastech,03:29:19
11,Axel Calzas,2014-01-10 17:42:27,2014-01-10 18:45:01,White Building,01:02:34
11,Axel Calzas,2014-01-10 18:45:31,2014-01-10 23:23:01,White Building,04:37:30
11,Axel Calzas,2014-01-10 23:23:31,2014-01-11 12:47:01,White Building,13:23:30
11,Axel Calzas,2014-01-11 12:59:37,2014-01-11 13:52:01,Katerina's Café,00:52:24
11,Axel Calzas,2014-01-11 14:04:37,2014-01-12 18:33:01,White Building,04:28:24
11,Axel Calzas,2014-01-12 18:34:44,2014-01-12 19:23:01,Albert's Fine Clothing,00:48:17
11,Axel Calzas,2014-01-12 19:26:01,2014-01-13 07:42:01,White Building,12:16:00
11,Axel Calzas,2014-01-13 07:45:32,2014-01-13 08:07:01,Bean There Done That,00:21:29
11,Axel Calzas,2014-01-13 08:27:11,2014-01-13 12:18:01,Gastech,03:50:50
11,Axel Calzas,2014-01-13 12:26:17,2014-01-13 13:35:01,Roberts and Sons,01:08:44
11,Axel Calzas,2014-01-13 13:43:17,2014-01-13 17:31:01,Gastech,03:47:44
11,Axel Calzas,2014-01-13 17:41:27,2014-01-13 18:39:01,White Building,00:57:34
11,Axel Calzas,2014-01-13 18:41:09,2014-01-13 20:49:01,Albert's Fine Clothing,02:07:52
11,Axel Calzas,2014-01-13 20:52:01,2014-01-14 07:18:01,White Building,10:26:00
11,Axel Calzas,2014-01-14 07:21:32,2014-01-14 07:49:01,Bean There Done That,00:27:29
11,Axel Calzas,2014-01-14 08:09:11,2014-01-14 12:15:01,Gastech,04:05:50
11,Axel Calzas,2014-01-14 12:23:26,2014-01-14 13:52:01,Roberts and Sons,01:28:35
11,Axel Calzas,2014-01-14 14:00:26,2014-01-14 17:15:01,Gastech,03:14:35
11,Axel Calzas,2014-01-14 17:25:27,2014-01-15 07:51:01,White Building,14:25:34
11,Axel Calzas,2014-01-15 07:54:32,2014-01-15 08:12:01,Bean There Done That,00:17:29
11,Axel Calzas,2014-01-15 08:32:11,2014-01-15 11:57:01,Gastech,03:24:50
11,Axel Calzas,2014-01-15 11:59:05,2014-01-15 13:37:01,Ouzeri Elian,01:37:56
11,Axel Calzas,2014-01-15 13:39:05,2014-01-15 17:07:01,Gastech,03:27:56
11,Axel Calzas,2014-01-15 17:17:27,2014-01-15 18:09:01,White Building,00:51:34
11,Axel Calzas,2014-01-15 18:10:44,2014-01-15 20:32:01,Albert's Fine Clothing,02:21:17
11,Axel Calzas,2014-01-15 20:33:44,2014-01-16 07:40:01,White Building,11:06:17
11,Axel Calzas,2014-01-16 07:43:32,2014-01-16 08:11:01,Bean There Done That,00:27:29
11,Axel Calzas,2014-01-16 08:31:11,2014-01-16 11:58:01,Gastech,03:26:50
11,Axel Calzas,2014-01-16 12:07:27,2014-01-16 13:51:01,Albert's Fine Clothing,01:43:34
11,Axel Calzas,2014-01-16 14:00:27,2014-01-16 17:19:01,Gastech,03:18:34
11,Axel Calzas,2014-01-16 17:29:27,2014-01-16 18:31:01,White Building,01:01:34
11,Axel Calzas,2014-01-16 18:32:44,2014-01-16 20:23:01,Albert's Fine Clothing,01:50:17
11,Axel Calzas,2014-01-16 20:24:44,2014-01-17 07:40:01,White Building,11:15:17
11,Axel Calzas,2014-01-17 07:43:32,2014-01-17 07:58:01,Bean There Done That,00:14:29
11,Axel Calzas,2014-01-17 08:18:11,2014-01-17 11:58:01,Gastech,03:39:50
11,Axel Calzas,2014-01-17 12:01:23,2014-01-17 13:53:01,Katerina's Café,01:51:38
11,Axel Calzas,2014-01-17 13:56:23,2014-01-17 17:22:01,Gastech,03:25:38
11,Axel Calzas,2014-01-17 17:32:27,2014-01-17 18:23:01,White Building,00:50:34
11,Axel Calzas,2014-01-17 18:25:09,2014-01-17 19:46:01,Albert's Fine Clothing,01:20:52
11,Axel Calzas,2014-01-17 19:48:09,2014-01-18 12:44:01,White Building,16:55:52
11,Axel Calzas,2014-01-18 12:48:37,2014-01-18 14:01:01,Roberts and Sons,01:12:24
11,Axel Calzas,2014-01-18 14:05:37,2014-01-18 18:34:01,White Building,04:28:24
11,Axel Calzas,2014-01-18 18:35:44,2014-01-18 19:23:01,Albert's Fine Clothing,00:47:17
11,Axel Calzas,2014-01-18 19:24:44,2014-01-19 18:20:01,White Building,22:55:17
11,Axel Calzas,2014-01-19 18:21:44,2014-01-19 19:46:01,Albert's Fine Clothing,01:24:17
12,Hideki Cocinaro,2014-01-06 07:11:16,2014-01-06 07:44:01,Hallowed Grounds,00:32:45
12,Hideki Cocinaro,2014-01-06 07:51:09,2014-01-06 12:28:01,Gastech,04:36:52
12,Hideki Cocinaro,2014-01-06 12:36:17,2014-01-06 14:12:01,Roberts and Sons,01:35:44
12,Hideki Cocinaro,2014-01-06 14:23:01,2014-01-06 17:12:01,Gastech,02:49:00
12,Hideki Cocinaro,2014-01-06 17:18:41,2014-01-06 18:52:01,Sannan Park,01:33:20
12,Hideki Cocinaro,2014-01-06 18:55:19,2014-01-06 20:37:01,Brew've Been Served,01:41:42
12,Hideki Cocinaro,2014-01-06 20:41:01,2014-01-07 07:08:01,Sannan Park,10:27:00
12,Hideki Cocinaro,2014-01-07 07:14:16,2014-01-07 07:52:01,Hallowed Grounds,00:37:45
12,Hideki Cocinaro,2014-01-07 07:59:09,2014-01-07 12:07:01,Gastech,04:07:52
12,Hideki Cocinaro,2014-01-07 12:15:26,2014-01-07 13:48:01,Roberts and Sons,01:32:35
12,Hideki Cocinaro,2014-01-07 13:56:26,2014-01-07 17:15:01,Gastech,03:18:35
12,Hideki Cocinaro,2014-01-07 17:21:41,2014-01-08 07:10:01,Sannan Park,13:48:20
12,Hideki Cocinaro,2014-01-08 07:16:16,2014-01-08 07:47:01,Hallowed Grounds,00:30:45
12,Hideki Cocinaro,2014-01-08 07:54:09,2014-01-08 12:14:01,Gastech,04:19:52
12,Hideki Cocinaro,2014-01-08 12:17:23,2014-01-08 14:08:01,Katerina's Café,01:50:38
12,Hideki Cocinaro,2014-01-08 14:11:23,2014-01-08 17:28:01,Gastech,03:16:38
12,Hideki Cocinaro,2014-01-08 17:34:41,2014-01-08 19:22:01,Sannan Park,01:47:20
12,Hideki Cocinaro,2014-01-08 19:33:01,2014-01-08 21:04:01,General Grocer,01:31:00
12,Hideki Cocinaro,2014-01-08 21:15:01,2014-01-09 07:04:01,Sannan Park,09:49:00
12,Hideki Cocinaro,2014-01-09 07:10:16,2014-01-09 07:51:01,Hallowed Grounds,00:40:45
12,Hideki Cocinaro,2014-01-09 07:58:09,2014-01-09 12:32:01,Gastech,04:33:52
12,Hideki Cocinaro,2014-01-09 12:34:05,2014-01-09 14:10:01,Ouzeri Elian,01:35:56
12,Hideki Cocinaro,2014-01-09 14:12:05,2014-01-09 17:14:01,Gastech,03:01:56
12,Hideki Cocinaro,2014-01-09 17:20:41,2014-01-10 07:29:01,Sannan Park,14:08:20
12,Hideki Cocinaro,2014-01-10 07:35:16,2014-01-10 07:52:01,Hallowed Grounds,00:16:45
12,Hideki Cocinaro,2014-01-10 07:59:09,2014-01-10 12:22:01,Gastech,04:22:52
12,Hideki Cocinaro,2014-01-10 12:25:23,2014-01-10 14:13:01,Katerina's Café,01:47:38
12,Hideki Cocinaro,2014-01-10 14:16:23,2014-01-10 17:14:01,Gastech,02:57:38
12,Hideki Cocinaro,2014-01-10 17:20:41,2014-01-10 18:57:01,Sannan Park,01:36:20
12,Hideki Cocinaro,2014-01-10 19:00:19,2014-01-10 20:28:01,Brew've Been Served,01:27:42
12,Hideki Cocinaro,2014-01-10 20:31:19,2014-01-11 13:01:01,Sannan Park,16:29:42
12,Hideki Cocinaro,2014-01-11 13:11:04,2014-01-11 13:24:01,Roberts and Sons,00:12:57
12,Hideki Cocinaro,2014-01-11 13:24:01,2014-01-11 14:18:01,Roberts and Sons,00:54:00
12,Hideki Cocinaro,2014-01-11 14:28:05,2014-01-11 18:25:01,Sannan Park,03:56:56
12,Hideki Cocinaro,2014-01-11 18:35:05,2014-01-11 20:34:01,Roberts and Sons,01:58:56
12,Hideki Cocinaro,2014-01-11 20:44:03,2014-01-11 20:54:01,Sannan Park,00:09:58
12,Hideki Cocinaro,2014-01-11 20:54:01,2014-01-12 18:27:01,Sannan Park,21:33:00
12,Hideki Cocinaro,2014-01-12 18:31:01,2014-01-12 19:29:01,Brew've Been Served,00:58:00
12,Hideki Cocinaro,2014-01-12 19:32:19,2014-01-13 07:39:01,Sannan Park,12:06:42
12,Hideki Cocinaro,2014-01-13 07:45:16,2014-01-13 07:57:01,Hallowed Grounds,00:11:45
12,Hideki Cocinaro,2014-01-13 08:04:09,2014-01-13 12:11:01,Gastech,04:06:52
12,Hideki Cocinaro,2014-01-13 12:14:42,2014-01-13 13:59:01,Brew've Been Served,01:44:19
12,Hideki Cocinaro,2014-01-13 14:02:41,2014-01-13 14:09:01,Gastech,00:06:20
12,Hideki Cocinaro,2014-01-13 14:09:01,2014-01-13 17:27:01,Gastech,03:18:00
12,Hideki Cocinaro,2014-01-13 17:33:41,2014-01-13 18:49:01,Sannan Park,01:15:20
12,Hideki Cocinaro,2014-01-13 18:52:19,2014-01-13 21:09:01,Brew've Been Served,02:16:42
12,Hideki Cocinaro,2014-01-13 21:12:18,2014-01-13 21:19:01,Sannan Park,00:06:43
12,Hideki Cocinaro,2014-01-13 21:19:01,2014-01-14 07:15:01,Sannan Park,09:56:00
12,Hideki Cocinaro,2014-01-14 07:21:16,2014-01-14 07:50:01,Hallowed Grounds,00:28:45
12,Hideki Cocinaro,2014-01-14 07:57:09,2014-01-14 12:05:01,Gastech,04:07:52
12,Hideki Cocinaro,2014-01-14 12:07:05,2014-01-14 14:01:01,Ouzeri Elian,01:53:56
12,Hideki Cocinaro,2014-01-14 14:03:05,2014-01-14 17:24:01,Gastech,03:20:56
12,Hideki Cocinaro,2014-01-14 17:30:41,2014-01-14 19:26:01,Sannan Park,01:55:20
12,Hideki Cocinaro,2014-01-14 19:29:19,2014-01-14 20:02:01,Brew've Been Served,00:32:42
12,Hideki Cocinaro,2014-01-14 20:05:19,2014-01-15 07:11:01,Sannan Park,11:05:42
12,Hideki Cocinaro,2014-01-15 07:17:16,2014-01-15 07:49:01,Hallowed Grounds,00:31:45
12,Hideki Cocinaro,2014-01-15 07:56:09,2014-01-15 12:20:01,Gastech,04:23:52
12,Hideki Cocinaro,2014-01-15 12:22:05,2014-01-15 13:47:01,Ouzeri Elian,01:24:56
12,Hideki Cocinaro,2014-01-15 13:49:05,2014-01-15 17:33:01,Gastech,03:43:56
12,Hideki Cocinaro,2014-01-15 17:39:41,2014-01-15 18:47:01,Sannan Park,01:07:20
12,Hideki Cocinaro,2014-01-15 18:57:35,2014-01-15 19:33:01,Kronos Mart,00:35:26
12,Hideki Cocinaro,2014-01-15 19:43:35,2014-01-16 07:26:01,Sannan Park,11:42:26
12,Hideki Cocinaro,2014-01-16 07:32:16,2014-01-16 07:46:01,Hallowed Grounds,00:13:45
12,Hideki Cocinaro,2014-01-16 07:53:09,2014-01-16 12:17:01,Gastech,04:23:52
12,Hideki Cocinaro,2014-01-16 12:25:17,2014-01-16 13:52:01,Roberts and Sons,01:26:44
12,Hideki Cocinaro,2014-01-16 14:00:17,2014-01-16 17:39:01,Gastech,03:38:44
12,Hideki Cocinaro,2014-01-16 17:45:41,2014-01-16 19:28:01,Sannan Park,01:42:20
12,Hideki Cocinaro,2014-01-16 19:31:19,2014-01-16 20:41:01,Brew've Been Served,01:09:42
12,Hideki Cocinaro,2014-01-16 20:44:19,2014-01-17 07:38:01,Sannan Park,10:53:42
12,Hideki Cocinaro,2014-01-17 07:49:40,2014-01-17 12:27:01,Gastech,04:37:21
12,Hideki Cocinaro,2014-01-17 12:35:26,2014-01-17 14:07:01,Roberts and Sons,01:31:35
12,Hideki Cocinaro,2014-01-17 14:15:26,2014-01-17 17:36:01,Gastech,03:20:35
12,Hideki Cocinaro,2014-01-17 17:42:41,2014-01-17 18:53:01,Sannan Park,01:10:20
12,Hideki Cocinaro,2014-01-17 19:03:01,2014-01-17 20:51:01,General Grocer,01:48:00
12,Hideki Cocinaro,2014-01-17 21:01:01,2014-01-19 18:22:01,Sannan Park,21:21:00
12,Hideki Cocinaro,2014-01-19 18:25:19,2014-01-19 20:18:01,Brew've Been Served,01:52:42
13,Inga Ferro,2014-01-06 07:29:36,2014-01-06 08:03:01,Katerina's Café,00:33:25
13,Inga Ferro,2014-01-06 08:08:12,2014-01-06 12:09:01,Gastech,04:00:49
13,Inga Ferro,2014-01-06 12:15:16,2014-01-06 14:11:01,General Grocer,01:55:45
13,Inga Ferro,2014-01-06 14:17:16,2014-01-06 17:40:01,Gastech,03:22:45
13,Inga Ferro,2014-01-06 17:44:46,2014-01-06 19:19:01,Frydos Autosupply n' More,01:34:15
13,Inga Ferro,2014-01-06 19:21:47,2014-01-06 20:29:01,Brew've Been Served,01:07:14
13,Inga Ferro,2014-01-06 20:30:05,2014-01-07 07:37:01,Frydos Autosupply n' More,11:06:56
13,Inga Ferro,2014-01-07 07:39:36,2014-01-07 08:11:01,Katerina's Café,00:31:25
13,Inga Ferro,2014-01-07 08:16:12,2014-01-07 11:43:01,Gastech,03:26:49
13,Inga Ferro,2014-01-07 11:48:57,2014-01-07 11:54:01,Guy's Gyros,00:05:04
13,Inga Ferro,2014-01-07 11:54:01,2014-01-07 12:18:01,Sannan Park,00:24:00
13,Inga Ferro,2014-01-07 12:27:57,2014-01-07 13:59:01,Roberts and Sons,01:31:04
13,Inga Ferro,2014-01-07 14:07:17,2014-01-07 17:29:01,Gastech,03:21:44
13,Inga Ferro,2014-01-07 17:33:46,2014-01-07 18:36:01,Frydos Autosupply n' More,01:02:15
13,Inga Ferro,2014-01-07 18:37:05,2014-01-07 19:50:01,Brew've Been Served,01:12:56
13,Inga Ferro,2014-01-07 19:52:01,2014-01-08 07:17:01,Frydos Autosupply n' More,11:25:00
13,Inga Ferro,2014-01-08 07:19:36,2014-01-08 08:05:01,Katerina's Café,00:45:25
13,Inga Ferro,2014-01-08 08:10:12,2014-01-08 12:04:01,Gastech,03:53:49
13,Inga Ferro,2014-01-08 12:10:16,2014-01-08 13:53:01,General Grocer,01:42:45
13,Inga Ferro,2014-01-08 13:59:16,2014-01-08 17:27:01,Gastech,03:27:45
13,Inga Ferro,2014-01-08 17:31:46,2014-01-08 19:06:01,Frydos Autosupply n' More,01:34:15
13,Inga Ferro,2014-01-08 19:07:05,2014-01-08 21:03:01,Brew've Been Served,01:55:56
13,Inga Ferro,2014-01-08 21:04:05,2014-01-09 07:46:01,Frydos Autosupply n' More,10:41:56
13,Inga Ferro,2014-01-09 07:48:36,2014-01-09 08:02:01,Katerina's Café,00:13:25
13,Inga Ferro,2014-01-09 08:07:12,2014-01-09 11:30:01,Gastech,03:22:49
13,Inga Ferro,2014-01-09 11:43:24,2014-01-09 12:25:01,Frank's Fuel,00:41:37
13,Inga Ferro,2014-01-09 12:27:46,2014-01-09 14:18:01,Roberts and Sons,01:50:15
13,Inga Ferro,2014-01-09 14:26:17,2014-01-09 17:20:01,Gastech,02:53:44
13,Inga Ferro,2014-01-09 17:24:46,2014-01-10 07:31:01,Frydos Autosupply n' More,14:06:15
13,Inga Ferro,2014-01-10 07:33:36,2014-01-10 08:13:01,Katerina's Café,00:39:25
13,Inga Ferro,2014-01-10 08:18:12,2014-01-10 11:21:01,Gastech,03:02:49
13,Inga Ferro,2014-01-10 11:26:58,2014-01-10 12:16:01,Guy's Gyros,00:49:03
13,Inga Ferro,2014-01-10 12:25:57,2014-01-10 14:09:01,Roberts and Sons,01:43:04
13,Inga Ferro,2014-01-10 14:17:17,2014-01-10 17:28:01,Gastech,03:10:44
13,Inga Ferro,2014-01-10 17:32:46,2014-01-10 18:48:01,Frydos Autosupply n' More,01:15:15
13,Inga Ferro,2014-01-10 18:56:13,2014-01-10 20:23:01,Ouzeri Elian,01:26:48
13,Inga Ferro,2014-01-10 20:31:13,2014-01-11 18:28:01,Frydos Autosupply n' More,21:56:48
13,Inga Ferro,2014-01-11 18:38:45,2014-01-11 19:19:01,Roberts and Sons,00:40:16
13,Inga Ferro,2014-01-11 19:29:45,2014-01-12 12:39:01,Frydos Autosupply n' More,17:09:16
13,Inga Ferro,2014-01-12 12:46:45,2014-01-12 13:31:01,Ouzeri Elian,00:44:16
13,Inga Ferro,2014-01-12 13:31:52,2014-01-12 15:36:01,Ouzeri Elian,02:04:09
13,Inga Ferro,2014-01-12 15:44:09,2014-01-12 15:53:01,Frydos Autosupply n' More,00:08:52
13,Inga Ferro,2014-01-12 15:53:01,2014-01-13 08:10:01,Frydos Autosupply n' More,16:17:00
13,Inga Ferro,2014-01-13 08:12:36,2014-01-13 08:24:01,Katerina's Café,00:11:25
13,Inga Ferro,2014-01-13 08:29:12,2014-01-13 11:51:01,Gastech,03:21:49
13,Inga Ferro,2014-01-13 11:55:36,2014-01-13 12:33:01,Coffee Chameleon,00:37:25
13,Inga Ferro,2014-01-13 12:42:02,2014-01-13 13:53:01,Roberts and Sons,01:10:59
13,Inga Ferro,2014-01-13 14:01:17,2014-01-13 17:48:01,Gastech,03:46:44
13,Inga Ferro,2014-01-13 17:52:46,2014-01-13 19:12:01,Frydos Autosupply n' More,01:19:15
13,Inga Ferro,2014-01-13 19:14:01,2014-01-13 20:22:01,Brew've Been Served,01:08:00
13,Inga Ferro,2014-01-13 20:23:05,2014-01-14 07:33:01,Frydos Autosupply n' More,11:09:56
13,Inga Ferro,2014-01-14 07:35:36,2014-01-14 08:05:01,Katerina's Café,00:29:25
13,Inga Ferro,2014-01-14 08:10:12,2014-01-14 12:25:01,Gastech,04:14:49
13,Inga Ferro,2014-01-14 12:28:23,2014-01-14 14:03:01,Katerina's Café,01:34:38
13,Inga Ferro,2014-01-14 14:06:23,2014-01-14 17:27:01,Gastech,03:20:38
13,Inga Ferro,2014-01-14 17:31:46,2014-01-14 19:15:01,Frydos Autosupply n' More,01:43:15
13,Inga Ferro,2014-01-14 19:16:05,2014-01-14 20:36:01,Brew've Been Served,01:19:56
13,Inga Ferro,2014-01-14 20:37:02,2014-01-14 20:41:01,Frydos Autosupply n' More,00:03:59
13,Inga Ferro,2014-01-14 20:41:01,2014-01-15 07:12:01,Frydos Autosupply n' More,10:31:00
13,Inga Ferro,2014-01-15 07:14:36,2014-01-15 07:59:01,Katerina's Café,00:44:25
13,Inga Ferro,2014-01-15 08:04:12,2014-01-15 11:49:01,Gastech,03:44:49
13,Inga Ferro,2014-01-15 11:53:36,2014-01-15 12:12:01,Coffee Chameleon,00:18:25
13,Inga Ferro,2014-01-15 12:19:21,2014-01-15 14:07:01,General Grocer,01:47:40
13,Inga Ferro,2014-01-15 14:13:16,2014-01-15 17:39:01,Gastech,03:25:45
13,Inga Ferro,2014-01-15 17:43:46,2014-01-15 19:03:01,Frydos Autosupply n' More,01:19:15
13,Inga Ferro,2014-01-15 19:12:51,2014-01-15 19:57:01,General Grocer,00:44:10
13,Inga Ferro,2014-01-15 20:06:51,2014-01-16 08:01:01,Frydos Autosupply n' More,11:54:10
13,Inga Ferro,2014-01-16 08:03:36,2014-01-16 08:20:01,Katerina's Café,00:16:25
13,Inga Ferro,2014-01-16 08:25:12,2014-01-16 11:30:01,Gastech,03:04:49
13,Inga Ferro,2014-01-16 11:33:18,2014-01-16 12:26:01,Katerina's Café,00:52:43
13,Inga Ferro,2014-01-16 12:27:15,2014-01-16 13:49:01,Brew've Been Served,01:21:46
13,Inga Ferro,2014-01-16 13:52:42,2014-01-16 17:28:01,Gastech,03:35:19
13,Inga Ferro,2014-01-16 17:32:46,2014-01-16 18:35:01,Frydos Autosupply n' More,01:02:15
13,Inga Ferro,2014-01-16 18:45:26,2014-01-16 20:26:01,Albert's Fine Clothing,01:40:35
13,Inga Ferro,2014-01-16 20:36:25,2014-01-17 07:38:01,Frydos Autosupply n' More,11:01:36
13,Inga Ferro,2014-01-17 07:40:36,2014-01-17 08:24:01,Katerina's Café,00:43:25
13,Inga Ferro,2014-01-17 08:29:12,2014-01-17 11:07:01,Gastech,02:37:49
13,Inga Ferro,2014-01-17 11:19:32,2014-01-17 12:04:01,Bean There Done That,00:44:29
13,Inga Ferro,2014-01-17 12:10:34,2014-01-17 13:59:01,General Grocer,01:48:27
13,Inga Ferro,2014-01-17 14:05:16,2014-01-17 17:29:01,Gastech,03:23:45
13,Inga Ferro,2014-01-17 17:33:46,2014-01-17 18:37:01,Frydos Autosupply n' More,01:03:15
13,Inga Ferro,2014-01-17 18:38:05,2014-01-17 20:22:01,Brew've Been Served,01:43:56
13,Inga Ferro,2014-01-17 20:23:05,2014-01-18 11:13:01,Frydos Autosupply n' More,14:49:56
13,Inga Ferro,2014-01-18 11:26:26,2014-01-18 12:14:01,Bean There Done That,00:47:35
13,Inga Ferro,2014-01-18 12:14:01,2014-01-18 12:59:01,Bean There Done That,00:45:00
13,Inga Ferro,2014-01-18 13:13:42,2014-01-18 14:08:01,Katerina's Café,00:54:19
